LAT,LON,YEAR,DOY,T2M,TS,T2M_RANGE,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M
-29.25,30.25,2021,140,15.23,14.33,12.81,6.09,51.79,0,88.79,4.45,6.66,3.14,3.52,302.11,7.6,9.52,5.52,4,301.47
-29.25,30.75,2021,140,18.33,17.71,12.41,6.35,45.2,0,92.9,4.28,5.58,3.02,2.56,307.81,7.26,8.73,5.5,3.24,307.09
-29.25,31.25,2021,140,21.71,20.9,12.33,7.45,44.88,0,97.79,4.82,5.97,3.06,2.91,318.16,7.57,9.16,5.26,3.89,316.47
-29.25,31.75,2021,140,23.51,23.16,8.18,10.08,55.52,0,100.3,7.46,9.23,5.71,3.53,162.56,9.48,11.91,7.12,4.79,178.84
-29.25,32.25,2021,140,24.14,24.19,3.86,12.83,68.69,0,101.13,11.83,13.21,10.23,2.98,80.94,13.87,15.69,11.83,3.86,88.88
-29.25,32.75,2021,140,24.34,24.45,1.41,14.4,76.3,0,101.32,14.39,15.5,12.6,2.89,45.86,16.67,17.99,14.48,3.51,48.24
-29.25,33.25,2021,140,24.41,24.34,0.97,14.6,77.05,0,101.41,14.4,15.7,12.22,3.48,36.17,16.8,18.31,14.11,4.2,41.57
-28.75,29.75,2021,140,14.23,13.52,13.11,5.58,50.09,0.02,86.48,5.94,9.25,3.66,5.59,293.06,9.27,12.03,6.29,5.74,292.73
-28.75,30.25,2021,140,15.59,14.9,13.72,5.52,46.66,0,88.92,5.42,8.14,3.7,4.44,300.38,8.75,11,6.01,4.99,299.98
-28.75,30.75,2021,140,17.2,16.63,13.49,5.38,41.47,0,90.96,5.45,7.41,3.71,3.71,302.43,8.7,10.49,6.48,4.01,302.1
-28.75,31.25,2021,140,19.98,19.33,13.59,5.52,36.59,0,94.54,5.35,6.73,3.3,3.43,307.28,8.5,9.62,6.86,2.76,306.38
-28.75,31.75,2021,140,22.81,22.45,12.78,7.11,41.42,0,98.95,6.01,7.77,4.44,3.34,250.51,8.67,11.06,6.22,4.84,266.45
-28.75,32.25,2021,140,23.72,23.83,7.26,11,60.89,0,100.78,10.3,11.89,8.94,2.95,125.26,12.58,14.72,10.61,4.1,132.93
-28.75,32.75,2021,140,24.14,24.44,2.72,13.86,74.5,0,101.34,13.46,14.75,11.87,2.87,45.01,15.62,17.2,13.72,3.48,47.38
-28.75,33.25,2021,140,24.53,24.75,1.15,14.59,76.5,0,101.47,13.95,15.09,11.95,3.13,34.55,16.17,17.55,13.69,3.86,39.95
-28.25,29.75,2021,140,15.05,14.61,12.83,5.17,43.89,0.01,86.65,6.87,9.69,4.31,5.39,296.67,10.16,12.57,7.16,5.41,296.28
-28.25,30.25,2021,140,16.02,15.52,13.47,5.1,41.5,0,88.37,6.07,8.24,4.29,3.95,299.08,9.43,11.45,6.39,5.06,298.62
-28.25,30.75,2021,140,16.74,16.24,13.63,5.03,39.45,0,89.59,5.71,7.36,3.97,3.39,299.29,9.08,11.19,6.31,4.88,298.85
-28.25,31.25,2021,140,19.06,18.56,13.34,5.13,35.38,0,92.55,5.68,6.91,3.51,3.4,302.06,8.84,10.43,6.89,3.54,301.5
-28.25,31.75,2021,140,21.94,21.66,14.78,5.76,35.85,0,97.18,5.46,7.4,3.94,3.46,271.56,8.36,11.12,5.49,5.62,282.08
-28.25,32.25,2021,140,22.93,23,10.01,9.67,56.61,0,99.98,8.58,10.42,7.09,3.34,162.12,10.98,13.43,8.78,4.64,176.06
-28.25,32.75,2021,140,23.7,23.99,4.53,13.13,72.75,0,101.25,11.8,13.17,10.19,2.98,71,13.9,15.58,12.13,3.45,79.41
-28.25,33.25,2021,140,24.55,24.9,1.34,14.51,76.16,0,101.52,13.33,14.33,11.66,2.67,33.57,15.37,16.65,13.32,3.32,33.02
-27.75,29.75,2021,140,13.43,13.12,12.9,5.01,46.25,0,84.45,7.02,9.69,4.08,5.61,295.98,10.16,12.71,7.16,5.55,295.62
-27.75,30.25,2021,140,14.66,14.24,13.07,5,43.22,0,86.3,6.25,8.05,4.13,3.92,297.06,9.51,11.47,6.73,4.74,296.64
-27.75,30.75,2021,140,15.82,15.36,13.65,5.08,41.61,0,88.47,5.21,6.47,3.73,2.75,297.66,8.46,10.29,5.84,4.45,297.14
-27.75,31.25,2021,140,18.17,17.67,14.19,5.25,38.28,0,91.98,4.79,6.04,3.16,2.88,300.41,7.77,9.57,5.59,3.98,299.81
-27.75,31.75,2021,140,20.91,20.69,15.54,5.83,38.63,0,96.36,4.65,6.82,3.22,3.6,264.23,7.38,10.31,4.5,5.81,281.11
-27.75,32.25,2021,140,22.14,22.17,11.91,9.06,56.01,0,99.48,6.83,8.88,5.09,3.78,206.96,9.31,11.79,7.08,4.71,233.05
-27.75,32.75,2021,140,23.3,23.54,6.19,12.46,71.03,0,101.12,10.01,11.42,8.33,3.09,119.7,12.16,13.79,10.56,3.22,137.11
-27.75,33.25,2021,140,24.51,24.9,1.49,14.46,76.1,0,101.58,12.46,13.39,11.18,2.21,33.01,14.29,15.49,12.72,2.77,32.55
-27.25,29.75,2021,140,12.17,11.91,13.93,5.06,50.43,0,83.59,6.15,9.07,3.41,5.67,293.61,9.14,12.02,6,6.02,293.15
-27.25,30.25,2021,140,13,12.65,13.58,5.1,48.23,0,84.96,5.45,7.3,3.49,3.82,294.47,8.43,10.38,6.04,4.34,293.98
-27.25,30.75,2021,140,14.96,14.57,14.02,5.24,45.03,0,88,4.01,5.07,3.06,2.01,296.94,6.75,7.84,4.93,2.91,296.38
-27.25,31.25,2021,140,17.54,17.03,15.12,5.43,41.53,0,91.97,3.65,4.93,2.53,2.4,300.81,6.23,7.86,4.22,3.63,299.78
-27.25,31.75,2021,140,20.64,20.45,16.32,6.04,40.96,0,96.8,4.11,6.33,2.76,3.57,269.54,6.66,9.41,3.81,5.6,274.46
-27.25,32.25,2021,140,21.85,21.84,13.57,8.63,55.1,0,99.63,5.67,7.86,3.65,4.21,227.2,8.35,10.58,6.02,4.56,247.24
-27.25,32.75,2021,140,23.05,23.22,7.63,11.93,69.36,0,101.07,8.54,10.03,6.76,3.27,137.72,10.84,12.19,9.35,2.84,155.07
-27.25,33.25,2021,140,24.42,24.8,1.65,14.4,76.18,0,101.64,11.36,12.16,10.48,1.68,32.59,12.94,13.89,11.88,2.01,32.24
-26.75,29.75,2021,140,11.88,11.62,14.48,5.13,52.28,0,83.79,5.31,8.17,3.19,4.98,292.14,8.18,10.87,5.1,5.77,291.66
-26.75,30.25,2021,140,12.34,12.04,13.91,5.16,50.88,0,84.63,4.41,6.18,3.06,3.12,290.82,7.14,8.8,4.93,3.87,290.33
-26.75,30.75,2021,140,14.4,14.11,14.12,5.26,46.59,0,87.42,2.97,3.78,2.43,1.35,294.36,5.26,6.02,3.89,2.14,293.75
-26.75,31.25,2021,140,17.6,17.2,16.08,5.4,41.84,0,92.07,3.12,4.33,2.14,2.2,303.44,5.46,7.19,3.22,3.96,301.88
-26.75,31.75,2021,140,20.48,20.31,16.59,6.33,43.34,0,96.98,3.95,6.16,2.65,3.51,254.24,6.56,9.04,3.63,5.41,259.05
-26.75,32.25,2021,140,21.75,21.68,14.32,8.54,55.14,0,99.73,5.06,7.26,3.05,4.21,223.81,7.95,10.2,5.5,4.7,239.27
-26.75,32.75,2021,140,22.99,23.13,8.44,11.64,68.16,0,101.11,7.42,8.9,5.71,3.18,148.73,9.75,11.18,8.28,2.89,158.59
-26.75,33.25,2021,140,24.35,24.78,1.9,14.28,75.89,0,101.68,10.11,10.84,9.5,1.34,45.9,11.41,12.15,10.72,1.43,39.73
-26.25,29.75,2021,140,11.88,11.54,14.14,5.26,53.68,0,83.91,4.69,7.47,2.88,4.6,291.92,7.39,9.97,4.55,5.42,291.6
-26.25,30.25,2021,140,12.18,11.86,14.46,5.29,53.44,0,84.57,4.06,5.77,2.95,2.82,286.49,6.64,8.37,4.49,3.88,286.32
-26.25,30.75,2021,140,14.16,13.85,15.21,5.36,49.3,0,87.24,2.87,3.62,2.33,1.3,286.05,4.93,5.91,3.43,2.48,287.23
-26.25,31.25,2021,140,17.81,17.5,16.65,5.58,43,0,92.16,2.82,3.79,1.91,1.89,299.12,4.94,6.43,2.58,3.86,305.03
-26.25,31.75,2021,140,20.25,20.12,16.38,6.83,47.15,0,96.87,3.9,6.23,2.63,3.59,238.98,6.54,8.77,3.67,5.1,257.28
-26.25,32.25,2021,140,21.79,21.78,14.08,8.73,55.93,0,99.73,5.02,7.24,3.21,4.03,229.19,7.87,9.98,5.55,4.43,246.06
-26.25,32.75,2021,140,23.11,23.32,8.63,11.43,66.59,0,101.19,6.83,8.27,5.26,3.01,167.52,9.02,10.48,7.6,2.88,172.84
-26.25,33.25,2021,140,24.24,24.71,2.52,13.9,74.51,0,101.71,8.83,9.57,8.08,1.49,58.74,9.96,10.79,9.16,1.63,52.68
-31.25,29.75,2021,141,16.56,16.92,8.47,7.12,60.08,0.09,97.27,6.23,9.68,3.96,5.72,234.71,8.62,12.09,5.52,6.57,235.28
-31.25,30.25,2021,141,19.89,21,5.22,8.95,62.31,0.13,100.27,8.55,10.88,6.81,4.07,225.46,10.41,12.91,8.31,4.61,226.11
-31.25,30.75,2021,141,21.99,23.42,2.55,10.24,63.15,0.11,101.82,10.84,12.68,9.31,3.36,219.77,12.27,14.57,10.34,4.23,220.34
-31.25,31.25,2021,141,21.81,23,2.98,10.44,64.88,0.06,101.82,11.33,13.58,9.55,4.02,221.09,12.87,15.73,10.54,5.18,221.56
-31.25,31.75,2021,141,21.67,22.56,3.24,10.58,66.25,0.06,101.8,11.23,13.13,9.38,3.75,222.59,12.8,15.38,10.37,5.01,222.86
-31.25,32.25,2021,141,21.59,22.3,3.08,10.78,67.79,0.2,101.78,11.01,12.74,8.86,3.88,224.39,12.59,14.8,9.81,4.99,224.54
-31.25,32.75,2021,141,21.51,22.03,3.1,10.98,69.32,0.34,101.75,10.8,12.61,8.22,4.39,226.81,12.4,14.75,9.09,5.67,226.86
-31.25,33.25,2021,141,21.47,21.91,3.39,11.18,70.61,0.83,101.73,10.75,13.14,7.83,5.31,229.95,12.38,15.79,8.62,7.17,229.92
-30.75,29.75,2021,141,13.37,12.63,10.9,5.73,57.84,0.16,92.7,4,7.02,1.64,5.39,240.44,6.21,9.29,2.58,6.72,240.71
-30.75,30.25,2021,141,17.26,17.16,8.32,7.68,61.82,0.22,97.41,5.29,7.25,3.75,3.51,223.42,7.16,9.13,4.96,4.18,223.81
-30.75,30.75,2021,141,21.42,22.33,4.5,9.72,62.11,0.16,101.24,8.23,9.61,6.81,2.8,208.11,9.72,11.3,7.87,3.44,208.94
-30.75,31.25,2021,141,22.52,23.73,3.52,10.65,63.44,0.08,101.82,10.58,12.3,8.64,3.67,208.69,11.92,13.97,9.41,4.57,209.34
-30.75,31.75,2021,141,22.31,23.43,3.32,10.85,65.26,0.04,101.81,10.88,12.73,8.64,4.09,211.89,12.33,14.69,9.46,5.24,212.34
-30.75,32.25,2021,141,22.1,22.99,3.16,11.06,67.29,0.12,101.79,10.7,12.45,8.52,3.93,215.16,12.18,14.29,9.36,4.93,215.44
-30.75,32.75,2021,141,21.91,22.51,3.21,11.25,69.23,0.24,101.77,10.45,12.39,8.11,4.28,218.96,11.96,14.61,9.2,5.41,219.09
-30.75,33.25,2021,141,21.82,22.27,3.42,11.45,70.77,0.64,101.75,10.35,13.07,7.69,5.38,223.44,11.9,16.1,9.1,7,223.44
-30.25,29.75,2021,141,11.45,10.3,11.34,5.42,59.16,0.22,88.67,3.05,5.71,0.61,5.11,228.81,4.75,8.68,0.96,7.73,230.5
-30.25,30.25,2021,141,14.95,13.88,9.57,7.06,63.93,0.34,94.1,2.73,4.25,1.31,2.95,205.38,4.16,6.56,1.87,4.69,207.2
-30.25,30.75,2021,141,19.13,18.85,6.68,8.85,64.21,0.35,99.16,5.01,6.42,3.49,2.94,197.24,6.48,8.33,4.43,3.9,198.04
-30.25,31.25,2021,141,22.78,23.62,3.15,10.68,62.56,0.17,101.72,9.05,10.46,7.13,3.33,196.31,10.25,11.79,8.07,3.71,196.94
-30.25,31.75,2021,141,22.85,24,3.04,11.07,64.34,0.09,101.78,10.2,12.26,7.39,4.87,201.16,11.49,13.85,8.15,5.7,201.71
-30.25,32.25,2021,141,22.65,23.7,2.97,11.33,66.6,0.12,101.79,10.36,12.49,7.57,4.92,206.26,11.71,14.13,8.42,5.71,206.64
-30.25,32.75,2021,141,22.38,23.12,3.08,11.53,68.8,0.22,101.77,10.18,12.6,7.35,5.25,211.67,11.59,14.75,8.68,6.08,211.85
-30.25,33.25,2021,141,22.2,22.66,3.26,11.72,70.61,0.57,101.76,10.01,13.25,6.86,6.39,217.47,11.48,16.22,8.69,7.54,217.48
-29.75,29.75,2021,141,10.05,9.3,11.6,5.59,64.18,0.51,85.21,3.34,6.65,0.61,6.04,182.92,4.85,10.33,0.85,9.48,184.6
-29.75,30.25,2021,141,13.34,12.35,10.42,6.98,68.17,0.72,90.9,2.02,3.4,0.7,2.7,162.82,3.24,6.23,1.08,5.16,163.75
-29.75,30.75,2021,141,17.11,16.35,7.67,8.28,66.46,0.7,96.19,2.95,4.28,1.67,2.61,180.38,4.17,6.08,2.24,3.84,179.19
-29.75,31.25,2021,141,21.88,22.19,3.46,10.01,61.81,0.33,101.02,6.57,7.96,5.18,2.79,187.03,7.77,8.97,6.31,2.66,187.34
-29.75,31.75,2021,141,22.95,23.77,2.63,11.01,63.61,0.17,101.63,8.79,10.82,6.05,4.78,193.33,9.89,12.26,6.74,5.51,193.74
-29.75,32.25,2021,141,23.09,24.11,2.47,11.52,65.92,0.1,101.78,9.63,11.72,6.35,5.37,199.8,10.78,13.27,7.07,6.2,200.14
-29.75,32.75,2021,141,22.88,23.82,2.7,11.81,68.28,0.11,101.77,9.8,12.5,6.34,6.16,206.28,11.05,14.51,7.33,7.18,206.46
-29.75,33.25,2021,141,22.7,23.42,3,12.05,70.34,0.31,101.76,9.74,13.72,6.2,7.52,212.77,11.07,16.47,7.44,9.04,212.78
-29.25,29.75,2021,141,10.21,9.99,12.73,5.73,65.36,0.64,84.31,4.01,7.66,0.88,6.78,154.19,5.7,11.52,1.24,10.28,153.98
-29.25,30.25,2021,141,12.93,12.57,11.94,6.85,68.22,0.83,89.13,2.69,4.48,0.83,3.65,134.37,4.1,7.72,1.37,6.35,132.9
-29.25,30.75,2021,141,15.83,15.54,9.33,7.74,66.03,0.7,93.39,2.51,4.31,1.2,3.11,156.3,3.8,6.33,1.81,4.52,154.16
-29.25,31.25,2021,141,19.46,19.56,6.42,8.67,60.62,0.32,98.46,4.1,5.77,2.69,3.08,182,5.61,7.55,3.62,3.93,181.66
-29.25,31.75,2021,141,22.1,22.56,3.46,10.11,61.05,0.16,100.95,6.63,8.32,4.53,3.79,189.95,7.96,9.76,5.49,4.27,190.18
-29.25,32.25,2021,141,23.06,23.95,2.19,11.25,64.44,0.06,101.69,8.44,10.31,5.45,4.87,196.89,9.58,11.71,6.09,5.62,197.09
-29.25,32.75,2021,141,23.24,24.32,2.17,11.98,67.78,0.03,101.77,9.38,12.25,5.79,6.46,203.4,10.48,14.05,6.32,7.73,203.44
-29.25,33.25,2021,141,23.22,24.22,2.72,12.34,69.86,0.09,101.76,9.62,13.97,5.85,8.12,209.91,10.8,16.43,6.55,9.88,209.85
-28.75,29.75,2021,141,12.37,12.34,14.03,5.52,58.48,0.31,86.63,4.01,7.38,0.94,6.44,188.44,5.85,11.19,1.49,9.7,183.42
-28.75,30.25,2021,141,13.78,13.79,13.81,6.3,61.81,0.38,89.16,3.02,5.59,0.95,4.65,167.36,4.6,9.05,1.46,7.59,161.59
-28.75,30.75,2021,141,15.24,15.4,11.92,6.96,61.93,0.32,91.29,3.14,6.05,1.28,4.77,169.31,4.66,8.44,1.83,6.62,167.67
-28.75,31.25,2021,141,17.31,17.6,9.52,7.69,59.78,0.18,95.04,3.33,5.79,1.13,4.66,175.53,5.07,8.45,1.94,6.52,174.59
-28.75,31.75,2021,141,20.75,21.07,6.39,8.57,55.53,0.08,99.51,5.08,6.79,3.03,3.76,188.16,7.09,9,5.03,3.96,188.14
-28.75,32.25,2021,141,22.43,23.21,3.55,10.35,61.16,0.03,101.26,7.37,9.08,4.91,4.17,196.99,8.9,10.86,6.32,4.55,196.99
-28.75,32.75,2021,141,23.19,24.26,2.3,11.8,67.03,0.01,101.71,9.01,11.78,5.95,5.83,203.56,10.16,13.64,6.64,7,203.39
-28.75,33.25,2021,141,23.55,24.56,2.54,12.51,69.53,0.02,101.75,9.67,13.87,6.14,7.73,209.5,10.82,16.21,6.7,9.52,209.31
-28.25,29.75,2021,141,12.56,12.54,13.8,4.95,52.12,0.08,86.78,4.94,8.28,1.11,7.18,240.48,6.98,11.63,1.7,9.93,235.08
-28.25,30.25,2021,141,13.98,14,14.3,5.51,54.15,0.1,88.53,3.61,6.58,1.09,5.5,220.42,5.42,10.09,1.55,8.55,214.52
-28.25,30.75,2021,141,14.97,15.23,13.54,6.16,56.69,0.1,89.81,3.53,6.55,1.21,5.34,200.96,5.25,9.78,1.63,8.15,199.51
-28.25,31.25,2021,141,16.81,17.42,11.94,7.02,56.56,0.14,92.9,3.59,6.3,0.84,5.46,178.28,5.31,9.56,1.11,8.46,178.91
-28.25,31.75,2021,141,19.76,20.19,9.41,7.58,51.64,0.11,97.62,4.8,6.8,2.32,4.47,187.83,7.11,9.65,4.57,5.07,188.03
-28.25,32.25,2021,141,21.56,22.24,6.12,9.41,58.15,0.05,100.37,6.75,8.25,4.71,3.54,197.61,8.72,10.47,6.93,3.54,197.36
-28.25,32.75,2021,141,22.83,23.76,3.57,11.36,65.79,0.01,101.55,8.58,10.87,6.33,4.55,205.46,10.02,12.92,7.67,5.25,205.05
-28.25,33.25,2021,141,23.73,24.67,2.44,12.71,69.91,0.01,101.73,9.75,13.5,6.76,6.73,211.68,10.9,15.81,7.33,8.48,211.36
-27.75,29.75,2021,141,10.89,10.78,12.96,4.61,52.02,0.02,84.52,6.04,9.53,1.31,8.22,259.61,8.32,12.57,2.01,10.56,258.71
-27.75,30.25,2021,141,12.6,12.34,13.37,5.1,53.1,0.06,86.41,4.55,7.75,1.03,6.72,242.5,6.55,11.05,1.56,9.48,241.45
-27.75,30.75,2021,141,14.22,14.16,13.99,5.76,55.68,0.11,88.65,3.5,6.19,0.97,5.22,213.32,5.37,9.45,1.45,8,212.75
-27.75,31.25,2021,141,16.88,17.4,14.16,6.35,52.62,0.16,92.25,3.68,5.79,0.7,5.09,195.22,5.57,9.14,0.46,8.68,196.12
-27.75,31.75,2021,141,19.71,20.29,11.67,7.28,49.9,0.17,96.67,4.8,7.16,2.37,4.79,191.32,6.96,9.74,3.45,6.29,191.85
-27.75,32.25,2021,141,21.24,21.84,8.85,8.84,55.71,0.08,99.77,6.17,7.89,4.12,3.76,198.37,8.34,10.15,6.3,3.84,198.15
-27.75,32.75,2021,141,22.55,23.3,5.43,10.94,64.17,0.02,101.35,7.98,9.87,5.74,4.12,207.58,9.7,12,7.57,4.43,207.02
-27.75,33.25,2021,141,23.78,24.69,2.44,12.89,70.75,0.01,101.73,9.68,12.48,6.74,5.74,215.23,10.82,14.58,7.29,7.29,214.82
-27.25,29.75,2021,141,10.36,10.26,12.64,4.61,52.89,0.06,83.63,5.99,9.36,1.61,7.75,257.02,8.34,12.35,2.58,9.77,256.49
-27.25,30.25,2021,141,11.59,11.21,12.92,5.05,54.82,0.13,85.03,4.61,7.71,0.92,6.8,248.36,6.62,10.73,1.35,9.38,248.02
-27.25,30.75,2021,141,13.92,13.58,14.21,5.66,55.7,0.18,88.13,3.03,5.48,0.74,4.74,224.59,4.84,7.77,1.1,6.67,224.89
-27.25,31.25,2021,141,16.99,17.25,14.79,6.23,52,0.2,92.19,3.63,5.75,0.57,5.18,206.06,5.58,8,0.51,7.48,206.84
-27.25,31.75,2021,141,20.56,21.08,13.56,7.06,47.48,0.2,97.03,4.77,7.55,2.68,4.88,196.39,6.9,9.62,2.98,6.63,197.14
-27.25,32.25,2021,141,21.54,22.03,11.77,8.42,52.92,0.09,99.83,5.57,7.82,3.36,4.46,200.98,7.89,9.86,4.97,4.89,201.11
-27.25,32.75,2021,141,22.43,23.05,7.58,10.68,62.98,0.01,101.23,7.31,9.21,4.47,4.74,210.46,9.19,11.09,6.09,5.01,210.1
-27.25,33.25,2021,141,23.76,24.62,2.61,13.05,71.75,0.01,101.72,9.48,11.48,5.88,5.61,219.69,10.59,13.15,6.35,6.8,219.23
-26.75,29.75,2021,141,10.75,10.76,12.51,4.62,51.72,0.09,83.83,5.73,8.4,2.06,6.34,249.71,8.21,11.51,3.53,7.98,249.6
-26.75,30.25,2021,141,11.51,11.16,12.93,4.99,53.81,0.19,84.68,4.3,6.52,1.26,5.26,247.91,6.37,9.63,1.88,7.75,247.41
-26.75,30.75,2021,141,13.8,13.32,14.05,5.56,53.98,0.27,87.5,2.54,4.4,0.68,3.73,233.76,4.25,6.58,0.94,5.64,233.27
-26.75,31.25,2021,141,17.48,17.62,14.95,6.32,51.25,0.28,92.24,3.47,6.02,0.67,5.35,209.78,5.39,7.7,1.01,6.69,211.34
-26.75,31.75,2021,141,21.06,21.39,14.71,6.95,46.6,0.2,97.15,4.78,7.43,2.85,4.58,201.43,7.05,9.61,3.32,6.28,202.29
-26.75,32.25,2021,141,21.8,22.14,13.8,8.34,52.77,0.08,99.86,5.08,7.52,3.04,4.48,204.84,7.51,9.65,4.14,5.51,205.13
-26.75,32.75,2021,141,22.47,23.02,9.06,10.71,63.51,0.01,101.19,6.63,8.9,3.6,5.29,214.09,8.54,10.68,4.65,6.02,213.91
-26.75,33.25,2021,141,23.75,24.61,2.6,13.17,72.48,0,101.71,9.11,11.29,4.84,6.45,224.98,10.18,12.75,5.23,7.51,224.49
-26.25,29.75,2021,141,11.37,11.4,12.95,4.59,49.39,0.05,83.93,5.25,7.5,2.28,5.22,242.79,7.75,10.82,3.9,6.91,242.99
-26.25,30.25,2021,141,11.83,11.46,13.89,4.92,51.72,0.13,84.59,4.18,6.19,1.59,4.6,242.88,6.25,9.21,2.46,6.75,242.44
-26.25,30.75,2021,141,13.9,13.34,15.29,5.48,52.48,0.23,87.3,2.76,4.74,0.96,3.78,231.38,4.46,6.64,1.43,5.2,230.55
-26.25,31.25,2021,141,18.03,18.09,15.57,6.41,50.38,0.32,92.28,3.2,5.46,1.01,4.45,210.88,5.08,7.09,1.61,5.48,211.88
-26.25,31.75,2021,141,21.13,21.28,15.63,7.09,47.8,0.27,96.97,4.71,6.91,2.9,4.01,203.98,7.06,9.26,4.04,5.22,204.6
-26.25,32.25,2021,141,22.08,22.35,14.49,8.62,54.26,0.11,99.8,5.07,7.35,3.13,4.21,208.32,7.47,9.68,4.11,5.57,208.44
-26.25,32.75,2021,141,22.72,23.3,9.33,10.93,64.51,0.01,101.22,6.44,9.05,3.4,5.66,218.6,8.28,11.04,4,7.04,218.34
-26.25,33.25,2021,141,23.63,24.56,2.52,13.17,73.02,0.01,101.7,8.68,11.66,4.21,7.44,231.09,9.75,13.32,4.55,8.77,230.67
-31.25,29.75,2021,142,14.13,15.54,7.9,7.18,70.22,0.2,98.23,3.61,5.53,2.08,3.45,167.36,4.73,7.16,2.1,5.05,167.08
-31.25,30.25,2021,142,17.65,20.39,3.78,8.68,69.56,0.34,101.3,5.02,7.7,2.48,5.22,172,5.85,9.14,2.59,6.55,171.57
-31.25,30.75,2021,142,19.95,23.34,0.94,9.75,68.65,0.45,102.87,6.16,9.88,2.41,7.47,176.56,6.6,10.83,2.47,8.37,176.14
-31.25,31.25,2021,142,20.02,22.89,0.8,9.92,69.38,0.66,102.86,6.1,9.77,2.26,7.5,177.16,6.57,10.74,2.33,8.41,176.94
-31.25,31.75,2021,142,20.02,22.51,0.6,9.84,68.88,0.78,102.85,5.97,9.34,2.23,7.11,178.26,6.44,10.29,2.34,7.95,178.01
-31.25,32.25,2021,142,20.11,22.18,0.53,9.74,67.79,1.56,102.83,5.86,9.02,2.59,6.44,178.48,6.33,9.94,2.71,7.23,178.21
-31.25,32.75,2021,142,20.17,21.83,0.5,9.63,66.84,2.24,102.81,5.71,8.65,2.91,5.73,177.52,6.16,9.53,3.05,6.48,177.28
-31.25,33.25,2021,142,20.2,21.72,0.47,9.58,66.39,2.44,102.8,5.48,8.09,3.11,4.98,174.83,5.9,8.9,3.25,5.65,174.72
-30.75,29.75,2021,142,10.78,10.9,9.87,6.35,73.94,0.67,93.58,2.38,3.99,1.15,2.84,155.71,3.48,5.47,1.2,4.27,156.91
-30.75,30.25,2021,142,14.67,15.93,5.93,7.94,74.94,0.94,98.4,3.41,5.1,1.75,3.35,158.26,4.47,6.81,1.87,4.94,157.16
-30.75,30.75,2021,142,19.01,21.86,2.47,9.46,70.26,0.98,102.29,5.15,7.82,2.33,5.49,165.31,5.89,9.35,2.63,6.71,164.92
-30.75,31.25,2021,142,20.36,23.66,1.03,10.19,69.94,1.26,102.87,6,9.27,2.45,6.82,171.56,6.42,10.07,2.53,7.55,171.25
-30.75,31.75,2021,142,20.4,23.43,0.94,10.19,69.79,1.39,102.85,6.02,9.08,2.24,6.85,173.44,6.45,9.91,2.34,7.57,173.2
-30.75,32.25,2021,142,20.4,22.87,0.79,10.06,68.94,2.44,102.83,5.98,8.83,2.47,6.35,174.69,6.44,9.66,2.59,7.07,174.44
-30.75,32.75,2021,142,20.37,22.33,0.6,9.93,68.21,3.4,102.82,5.9,8.55,2.84,5.71,174.74,6.36,9.37,2.96,6.41,174.46
-30.75,33.25,2021,142,20.4,22.14,0.43,9.89,67.87,3.62,102.8,5.81,8.26,3.19,5.07,173.02,6.25,9.05,3.33,5.71,172.79
-30.25,29.75,2021,142,8.73,8.51,8.34,6.42,81.94,1.83,89.45,1.8,3.25,0.64,2.6,138.89,2.64,4.4,0.72,3.68,138.99
-30.25,30.25,2021,142,11.97,12.18,4.81,7.76,84.64,2.65,95.01,2.1,3.31,0.87,2.44,131.06,3.11,5.01,1.18,3.83,129.43
-30.25,30.75,2021,142,16.38,17.78,3.42,8.94,77.39,2.64,100.18,3.54,5.05,1.81,3.25,148.93,4.62,7.12,2.4,4.71,148.54
-30.25,31.25,2021,142,20.31,23.43,1.12,10.28,70.81,2.58,102.77,5.56,8.33,2.34,5.98,164.12,6.03,9.25,2.48,6.76,163.56
-30.25,31.75,2021,142,20.7,23.93,1.19,10.48,70.51,2.76,102.83,5.91,8.62,2.13,6.49,167.65,6.32,9.4,2.25,7.16,167.31
-30.25,32.25,2021,142,20.76,23.62,1.04,10.42,69.86,4.17,102.83,6.05,8.6,2.4,6.19,169.98,6.48,9.35,2.52,6.84,169.73
-30.25,32.75,2021,142,20.67,23.01,0.84,10.28,69.36,5.23,102.82,6.11,8.46,2.89,5.57,170.91,6.56,9.23,3.02,6.21,170.66
-30.25,33.25,2021,142,20.62,22.59,0.68,10.22,69.18,5,102.8,6.15,8.4,3.43,4.97,170.22,6.62,9.18,3.59,5.59,169.94
-29.75,29.75,2021,142,7.65,7.59,7.45,6.54,86.71,3.51,85.92,2.18,3.84,0.97,2.87,115.61,3.04,4.93,1.38,3.55,119.11
-29.75,30.25,2021,142,10.32,10.35,3.76,7.89,92.21,5.41,91.72,1.98,3.3,0.85,2.45,95.32,2.96,4.64,1.54,3.1,93.89
-29.75,30.75,2021,142,13.75,14.21,2.53,8.78,87.12,5.72,97.15,2.34,3.29,1.25,2.04,132.81,3.38,4.87,1.93,2.94,131.66
-29.75,31.25,2021,142,19.15,21.05,1.36,10.07,74.12,6.39,102.08,4.66,6.87,2.01,4.86,156.66,5.43,7.87,2.3,5.57,155.69
